deployment_id,description,original_environment,environment,created_at,completed_at,is_production_environment,status,repo_id,creator_id
deploy-674,deployed from the build to prod 2022-09-06,build,prod,2022-09-06T13:53:46,2022-09-07T07:31:29,True,success,repo-12,54
deploy-675,deployed from the QA to UAT 2023-06-20,QA,UAT,2023-06-20T11:45:39,2023-06-21T03:45:34,False,success,repo-6,79
deploy-676,deployed from the build to prod 2023-02-16,build,prod,2023-02-16T13:30:02,2023-02-19T04:55:12,True,success,repo-22,97
deploy-677,deployed from the UAT to prod 2023-01-11,UAT,prod,2023-01-11T10:10:08,2023-01-14T01:46:12,True,success,repo-5,61
deploy-678,deployed from the QA to prod 2023-04-21,QA,prod,2023-04-21T14:17:37,2023-04-24T08:36:31,True,failed,repo-15,23
deploy-679,deployed from the others to prod 2023-04-25,others,prod,2023-04-25T06:16:43,2023-04-26T15:36:31,True,failed,repo-15,90
deploy-680,deployed from the prod to prod 2023-04-17,prod,prod,2023-04-17T00:17:53,2023-04-19T05:39:47,True,success,repo-34,27
deploy-681,deployed from the UAT to build 2022-08-04,UAT,build,2022-08-04T08:53:11,2022-08-05T10:34:40,False,success,repo-26,87
deploy-682,deployed from the prod to prod 2023-03-24,prod,prod,2023-03-24T01:48:07,2023-03-25T13:14:48,True,success,repo-20,86
deploy-683,deployed from the QA to others 2022-12-15,QA,others,2022-12-15T21:14:04,2022-12-15T23:18:22,False,failed,repo-16,7
deploy-684,deployed from the others to build 2023-03-31,others,build,2023-03-31T07:34:02,2023-04-01T18:57:39,False,success,repo-24,74
deploy-685,deployed from the others to UAT 2022-10-19,others,UAT,2022-10-19T11:26:47,2022-10-19T12:03:09,False,success,repo-32,52
deploy-686,deployed from the prod to prod 2023-02-26,prod,prod,2023-02-26T08:17:12,2023-02-28T08:20:53,True,success,repo-12,100
deploy-687,deployed from the others to QA 2023-01-27,others,QA,2023-01-27T22:40:38,2023-01-28T08:53:39,False,failed,repo-14,41
deploy-688,deployed from the UAT to prod 2022-12-06,UAT,prod,2022-12-06T10:40:28,2022-12-08T05:11:59,True,failed,repo-4,71
deploy-689,deployed from the UAT to prod 2022-10-07,UAT,prod,2022-10-07T06:27:15,2022-10-10T04:11:20,True,success,repo-29,34
deploy-690,deployed from the others to UAT 2022-07-16,others,UAT,2022-07-16T09:17:29,2022-07-18T09:11:44,False,success,repo-33,40
deploy-691,deployed from the UAT to QA 2023-03-01,UAT,QA,2023-03-01T08:39:27,2023-03-03T11:25:16,False,success,repo-28,45
deploy-692,deployed from the build to build 2023-06-27,build,build,2023-06-27T12:57:21,2023-06-29T17:42:27,False,success,repo-28,87
deploy-693,deployed from the UAT to others 2023-02-07,UAT,others,2023-02-07T04:14:31,2023-02-08T19:02:35,False,failed,repo-33,54
deploy-694,deployed from the others to QA 2022-12-17,others,QA,2022-12-17T10:17:07,2022-12-19T12:59:40,False,success,repo-18,72
deploy-695,deployed from the others to others 2022-09-30,others,others,2022-09-30T00:46:34,2022-10-02T21:14:30,False,failed,repo-16,44
deploy-696,deployed from the build to QA 2023-05-30,build,QA,2023-05-30T16:02:03,2023-05-31T02:01:07,False,failed,repo-18,54
deploy-697,deployed from the QA to prod 2023-02-08,QA,prod,2023-02-08T13:16:53,2023-02-10T03:19:07,True,success,repo-17,1
deploy-698,deployed from the UAT to UAT 2022-11-19,UAT,UAT,2022-11-19T06:06:09,2022-11-20T01:43:34,False,failed,repo-22,98
deploy-699,deployed from the prod to prod 2022-09-15,prod,prod,2022-09-15T07:55:11,2022-09-15T16:37:41,True,failed,repo-16,12
deploy-700,deployed from the others to UAT 2023-03-29,others,UAT,2023-03-29T18:15:46,2023-04-01T12:21:04,False,success,repo-3,48
deploy-701,deployed from the others to QA 2023-07-10,others,QA,2023-07-10T14:43:05,2023-07-12T07:06:22,False,success,repo-16,87
deploy-702,deployed from the others to prod 2023-05-10,others,prod,2023-05-10T00:28:16,2023-05-12T18:30:22,True,success,repo-34,55
deploy-703,deployed from the QA to UAT 2022-11-17,QA,UAT,2022-11-17T17:08:59,2022-11-19T19:35:54,False,success,repo-9,12
deploy-704,deployed from the UAT to build 2022-12-15,UAT,build,2022-12-15T07:24:48,2022-12-16T13:01:48,False,failed,repo-30,99
deploy-705,deployed from the others to others 2022-08-15,others,others,2022-08-15T13:45:03,2022-08-17T23:04:30,False,failed,repo-25,56
deploy-706,deployed from the build to QA 2023-03-04,build,QA,2023-03-04T02:25:33,2023-03-06T22:25:52,False,success,repo-26,59
deploy-707,deployed from the QA to QA 2023-05-23,QA,QA,2023-05-23T09:39:35,2023-05-26T05:38:38,False,failed,repo-7,5
deploy-708,deployed from the UAT to prod 2022-09-02,UAT,prod,2022-09-02T12:24:10,2022-09-04T22:44:03,True,failed,repo-33,60
deploy-709,deployed from the build to build 2023-02-13,build,build,2023-02-13T03:40:41,2023-02-14T01:22:02,False,failed,repo-11,5
deploy-710,deployed from the build to build 2022-09-24,build,build,2022-09-24T12:47:20,2022-09-25T00:41:47,False,success,repo-9,59
deploy-711,deployed from the UAT to build 2022-07-17,UAT,build,2022-07-17T17:57:20,2022-07-20T02:48:49,False,failed,repo-9,40
deploy-712,deployed from the QA to build 2022-08-23,QA,build,2022-08-23T14:20:51,2022-08-26T08:34:43,False,failed,repo-17,12
deploy-713,deployed from the build to others 2022-08-12,build,others,2022-08-12T05:00:08,2022-08-13T05:32:39,False,failed,repo-21,30
deploy-714,deployed from the build to others 2023-06-09,build,others,2023-06-09T18:20:33,2023-06-10T02:11:10,False,failed,repo-33,6
deploy-715,deployed from the QA to others 2022-08-16,QA,others,2022-08-16T04:37:54,2022-08-16T08:26:19,False,failed,repo-7,23
deploy-716,deployed from the prod to prod 2023-03-26,prod,prod,2023-03-26T22:03:35,2023-03-29T01:26:46,True,failed,repo-14,38
deploy-717,deployed from the others to build 2023-03-20,others,build,2023-03-20T05:37:49,2023-03-20T16:25:33,False,success,repo-26,30
deploy-718,deployed from the prod to prod 2022-08-26,prod,prod,2022-08-26T15:40:25,2022-08-28T09:47:25,True,success,repo-17,35
deploy-719,deployed from the QA to build 2023-02-15,QA,build,2023-02-15T19:14:42,2023-02-16T16:02:25,False,failed,repo-31,77
deploy-720,deployed from the QA to UAT 2022-11-17,QA,UAT,2022-11-17T00:30:12,2022-11-18T18:47:32,False,success,repo-25,97
deploy-721,deployed from the UAT to build 2023-05-15,UAT,build,2023-05-15T09:05:05,2023-05-15T09:44:59,False,failed,repo-34,32
deploy-722,deployed from the others to build 2023-06-01,others,build,2023-06-01T14:47:13,2023-06-02T06:16:18,False,success,repo-22,23
deploy-723,deployed from the prod to prod 2023-04-02,prod,prod,2023-04-02T08:23:13,2023-04-03T14:38:08,True,success,repo-26,98
deploy-724,deployed from the others to QA 2023-02-22,others,QA,2023-02-22T16:33:42,2023-02-23T15:11:03,False,failed,repo-5,79
deploy-725,deployed from the prod to prod 2022-07-04,prod,prod,2022-07-04T04:17:11,2022-07-05T03:06:24,True,failed,repo-32,6
deploy-726,deployed from the others to others 2023-07-15,others,others,2023-07-15T23:38:18,2023-07-16T06:08:54,False,success,repo-11,40
deploy-727,deployed from the prod to prod 2023-01-26,prod,prod,2023-01-26T04:27:27,2023-01-26T09:22:56,True,failed,repo-31,15
deploy-728,deployed from the prod to prod 2023-06-03,prod,prod,2023-06-03T07:18:51,2023-06-05T05:53:28,True,failed,repo-34,82
deploy-729,deployed from the others to build 2022-08-21,others,build,2022-08-21T19:50:02,2022-08-22T19:37:12,False,success,repo-2,96
deploy-730,deployed from the others to prod 2023-02-13,others,prod,2023-02-13T06:55:59,2023-02-13T12:51:28,True,success,repo-15,15
deploy-731,deployed from the UAT to prod 2022-08-03,UAT,prod,2022-08-03T05:02:44,2022-08-05T07:11:31,True,success,repo-22,96
deploy-732,deployed from the UAT to others 2022-10-23,UAT,others,2022-10-23T20:38:57,2022-10-25T17:12:00,False,failed,repo-3,20
deploy-733,deployed from the prod to prod 2022-09-28,prod,prod,2022-09-28T03:59:20,2022-09-28T16:26:54,True,success,repo-16,91
deploy-734,deployed from the others to QA 2022-12-30,others,QA,2022-12-30T17:24:25,2023-01-01T21:26:47,False,failed,repo-10,46
deploy-735,deployed from the QA to prod 2023-05-29,QA,prod,2023-05-29T20:55:46,2023-05-31T03:50:59,True,success,repo-33,60
deploy-736,deployed from the QA to UAT 2023-07-04,QA,UAT,2023-07-04T17:00:22,2023-07-05T05:10:38,False,failed,repo-1,18
deploy-737,deployed from the UAT to build 2023-03-27,UAT,build,2023-03-27T20:03:10,2023-03-29T22:52:23,False,failed,repo-11,20
deploy-738,deployed from the others to prod 2022-11-23,others,prod,2022-11-23T19:41:39,2022-11-25T10:25:12,True,success,repo-22,75
deploy-739,deployed from the UAT to others 2023-06-19,UAT,others,2023-06-19T14:53:21,2023-06-21T17:39:39,False,success,repo-13,53
deploy-740,deployed from the others to prod 2022-12-31,others,prod,2022-12-31T13:52:57,2023-01-01T02:18:24,True,success,repo-24,77
deploy-741,deployed from the QA to build 2022-08-12,QA,build,2022-08-12T07:33:48,2022-08-13T18:13:28,False,failed,repo-21,28
deploy-742,deployed from the prod to prod 2022-12-14,prod,prod,2022-12-14T19:21:30,2022-12-16T11:40:31,True,failed,repo-5,80
deploy-743,deployed from the build to UAT 2023-02-16,build,UAT,2023-02-16T03:38:15,2023-02-19T01:53:13,False,failed,repo-13,55
deploy-744,deployed from the prod to prod 2023-06-07,prod,prod,2023-06-07T19:00:51,2023-06-09T05:33:17,True,success,repo-30,74
deploy-745,deployed from the UAT to others 2022-08-24,UAT,others,2022-08-24T06:39:03,2022-08-25T09:01:47,False,success,repo-29,45
deploy-746,deployed from the prod to prod 2023-04-21,prod,prod,2023-04-21T14:46:54,2023-04-21T17:13:36,True,failed,repo-5,21
deploy-747,deployed from the UAT to prod 2023-04-28,UAT,prod,2023-04-28T04:38:48,2023-05-01T03:20:58,True,failed,repo-19,90
deploy-748,deployed from the prod to prod 2022-08-05,prod,prod,2022-08-05T11:49:00,2022-08-07T20:30:34,True,failed,repo-19,55
deploy-749,deployed from the QA to build 2023-01-15,QA,build,2023-01-15T17:38:17,2023-01-16T03:24:47,False,success,repo-16,87
deploy-750,deployed from the build to build 2022-07-25,build,build,2022-07-25T04:38:06,2022-07-26T09:58:06,False,failed,repo-16,61
deploy-751,deployed from the others to prod 2023-07-08,others,prod,2023-07-08T00:55:21,2023-07-09T00:52:54,True,failed,repo-19,94
deploy-752,deployed from the QA to prod 2022-10-07,QA,prod,2022-10-07T21:49:51,2022-10-09T16:39:24,True,success,repo-20,53
deploy-753,deployed from the QA to UAT 2023-03-11,QA,UAT,2023-03-11T14:43:27,2023-03-12T06:21:32,False,failed,repo-8,93
deploy-754,deployed from the others to others 2022-11-30,others,others,2022-11-30T08:39:56,2022-12-03T01:56:50,False,failed,repo-3,6
deploy-755,deployed from the prod to prod 2022-10-07,prod,prod,2022-10-07T12:59:11,2022-10-08T13:35:48,True,failed,repo-27,85
deploy-756,deployed from the UAT to build 2023-02-16,UAT,build,2023-02-16T04:28:14,2023-02-17T06:16:08,False,success,repo-7,93
deploy-757,deployed from the others to prod 2023-05-16,others,prod,2023-05-16T08:56:12,2023-05-16T12:33:07,True,failed,repo-20,47
deploy-758,deployed from the build to UAT 2023-05-08,build,UAT,2023-05-08T20:37:21,2023-05-11T06:54:19,False,success,repo-3,13
deploy-759,deployed from the UAT to build 2023-01-12,UAT,build,2023-01-12T05:02:33,2023-01-12T18:48:02,False,failed,repo-25,70
deploy-760,deployed from the prod to prod 2022-11-06,prod,prod,2022-11-06T17:33:00,2022-11-07T01:54:47,True,success,repo-4,84
deploy-761,deployed from the others to QA 2023-05-19,others,QA,2023-05-19T03:37:28,2023-05-19T06:09:22,False,success,repo-8,56
deploy-762,deployed from the prod to prod 2023-05-29,prod,prod,2023-05-29T19:19:52,2023-05-30T22:16:08,True,success,repo-26,12
deploy-763,deployed from the build to UAT 2023-01-22,build,UAT,2023-01-22T13:38:18,2023-01-25T10:17:40,False,failed,repo-2,87
deploy-764,deployed from the UAT to QA 2022-07-29,UAT,QA,2022-07-29T14:39:34,2022-07-30T14:41:16,False,success,repo-8,50
deploy-765,deployed from the build to build 2022-07-14,build,build,2022-07-14T04:02:44,2022-07-15T22:02:38,False,success,repo-32,70
deploy-766,deployed from the UAT to UAT 2023-01-01,UAT,UAT,2023-01-01T01:37:30,2023-01-03T09:07:19,False,success,repo-30,39
deploy-767,deployed from the QA to prod 2023-05-15,QA,prod,2023-05-15T00:34:02,2023-05-17T00:14:38,True,success,repo-30,31
deploy-768,deployed from the UAT to others 2022-12-24,UAT,others,2022-12-24T11:04:02,2022-12-26T21:45:26,False,success,repo-18,47
deploy-769,deployed from the build to QA 2022-09-01,build,QA,2022-09-01T06:02:16,2022-09-03T10:02:55,False,success,repo-30,62
deploy-770,deployed from the build to QA 2022-08-15,build,QA,2022-08-15T17:08:43,2022-08-17T05:13:36,False,success,repo-9,39
deploy-771,deployed from the others to QA 2022-11-15,others,QA,2022-11-15T22:11:25,2022-11-16T06:30:20,False,failed,repo-23,56
deploy-772,deployed from the prod to prod 2023-04-01,prod,prod,2023-04-01T10:26:03,2023-04-04T02:35:59,True,success,repo-8,79
deploy-773,deployed from the UAT to prod 2022-07-06,UAT,prod,2022-07-06T06:25:46,2022-07-08T20:42:01,True,failed,repo-32,88
deploy-774,deployed from the UAT to UAT 2022-12-15,UAT,UAT,2022-12-15T13:16:43,2022-12-16T22:13:52,False,failed,repo-8,18
deploy-775,deployed from the QA to build 2023-04-06,QA,build,2023-04-06T11:10:36,2023-04-06T18:09:51,False,failed,repo-28,10
deploy-776,deployed from the QA to others 2022-07-10,QA,others,2022-07-10T18:55:20,2022-07-12T08:46:09,False,success,repo-31,27
deploy-777,deployed from the QA to build 2023-04-15,QA,build,2023-04-15T19:47:59,2023-04-16T20:35:22,False,failed,repo-20,81
deploy-778,deployed from the UAT to build 2023-03-16,UAT,build,2023-03-16T17:02:35,2023-03-18T01:53:11,False,failed,repo-8,34
deploy-779,deployed from the others to prod 2022-08-01,others,prod,2022-08-01T17:38:28,2022-08-03T16:46:32,True,success,repo-22,39
deploy-780,deployed from the others to prod 2023-03-25,others,prod,2023-03-25T05:52:00,2023-03-25T10:43:51,True,success,repo-18,30
deploy-781,deployed from the UAT to prod 2022-08-05,UAT,prod,2022-08-05T06:17:12,2022-08-07T15:12:29,True,failed,repo-32,68
deploy-782,deployed from the QA to QA 2023-03-03,QA,QA,2023-03-03T19:16:44,2023-03-05T18:26:12,False,success,repo-10,51
deploy-783,deployed from the QA to prod 2022-08-20,QA,prod,2022-08-20T14:31:54,2022-08-21T16:54:26,True,success,repo-7,27
deploy-784,deployed from the others to prod 2022-09-14,others,prod,2022-09-14T09:41:26,2022-09-15T05:54:03,True,failed,repo-4,50
deploy-785,deployed from the UAT to build 2023-06-18,UAT,build,2023-06-18T18:13:43,2023-06-20T07:12:53,False,failed,repo-10,5
deploy-786,deployed from the QA to UAT 2022-10-12,QA,UAT,2022-10-12T19:00:12,2022-10-13T02:41:39,False,success,repo-22,64
deploy-787,deployed from the prod to prod 2022-07-11,prod,prod,2022-07-11T21:50:25,2022-07-13T15:54:08,True,success,repo-1,91
deploy-788,deployed from the UAT to UAT 2022-07-29,UAT,UAT,2022-07-29T19:52:41,2022-07-30T08:50:41,False,failed,repo-12,3
deploy-789,deployed from the prod to prod 2022-07-11,prod,prod,2022-07-11T09:03:30,2022-07-11T18:39:06,True,failed,repo-16,43
deploy-790,deployed from the QA to prod 2022-11-28,QA,prod,2022-11-28T13:12:45,2022-11-30T10:48:42,True,success,repo-2,80
deploy-791,deployed from the QA to UAT 2022-08-04,QA,UAT,2022-08-04T08:09:39,2022-08-05T16:23:00,False,success,repo-5,50
deploy-792,deployed from the QA to QA 2023-05-08,QA,QA,2023-05-08T10:48:01,2023-05-10T13:39:52,False,failed,repo-4,99
deploy-793,deployed from the prod to prod 2022-11-13,prod,prod,2022-11-13T14:27:19,2022-11-13T17:51:42,True,success,repo-26,23
deploy-794,deployed from the build to build 2023-04-17,build,build,2023-04-17T08:46:08,2023-04-18T20:00:37,False,success,repo-4,7
deploy-795,deployed from the build to UAT 2023-06-05,build,UAT,2023-06-05T13:03:07,2023-06-08T00:02:56,False,failed,repo-30,40
deploy-796,deployed from the others to prod 2023-01-11,others,prod,2023-01-11T18:49:28,2023-01-12T17:03:43,True,success,repo-22,44
deploy-797,deployed from the UAT to QA 2022-12-24,UAT,QA,2022-12-24T21:13:45,2022-12-26T01:47:54,False,success,repo-26,27
deploy-798,deployed from the others to QA 2023-06-07,others,QA,2023-06-07T12:19:54,2023-06-07T15:19:48,False,success,repo-25,45
deploy-799,deployed from the UAT to build 2022-11-25,UAT,build,2022-11-25T22:21:23,2022-11-27T10:44:45,False,success,repo-22,60
deploy-800,deployed from the QA to QA 2022-07-31,QA,QA,2022-07-31T19:39:24,2022-08-03T15:34:37,False,success,repo-3,32
deploy-801,deployed from the build to UAT 2023-01-11,build,UAT,2023-01-11T09:14:12,2023-01-13T22:27:40,False,success,repo-21,38
deploy-802,deployed from the prod to prod 2023-02-01,prod,prod,2023-02-01T04:50:25,2023-02-01T09:51:43,True,failed,repo-7,33
deploy-803,deployed from the UAT to others 2023-01-08,UAT,others,2023-01-08T15:13:33,2023-01-10T19:47:00,False,success,repo-18,91
deploy-804,deployed from the UAT to prod 2023-05-15,UAT,prod,2023-05-15T05:18:22,2023-05-17T22:14:35,True,success,repo-27,12
deploy-805,deployed from the build to UAT 2022-07-21,build,UAT,2022-07-21T20:44:37,2022-07-24T02:27:13,False,success,repo-23,100
deploy-806,deployed from the prod to prod 2022-11-25,prod,prod,2022-11-25T08:45:33,2022-11-26T04:06:45,True,failed,repo-15,41
deploy-807,deployed from the prod to prod 2023-02-02,prod,prod,2023-02-02T17:49:14,2023-02-03T08:12:51,True,failed,repo-26,62
deploy-808,deployed from the build to others 2023-01-12,build,others,2023-01-12T05:41:20,2023-01-14T06:54:13,False,failed,repo-23,53
deploy-809,deployed from the others to prod 2022-08-13,others,prod,2022-08-13T12:50:11,2022-08-15T01:47:09,True,success,repo-34,12
deploy-810,deployed from the UAT to others 2022-10-08,UAT,others,2022-10-08T13:07:15,2022-10-08T16:59:17,False,success,repo-21,18
deploy-811,deployed from the others to prod 2022-10-31,others,prod,2022-10-31T18:28:48,2022-10-31T19:29:48,True,failed,repo-2,67
deploy-812,deployed from the QA to others 2023-05-07,QA,others,2023-05-07T20:28:03,2023-05-09T03:09:05,False,success,repo-12,30
deploy-813,deployed from the others to build 2022-09-29,others,build,2022-09-29T08:41:40,2022-10-01T09:31:38,False,success,repo-25,93
deploy-814,deployed from the build to prod 2022-11-10,build,prod,2022-11-10T20:22:25,2022-11-11T01:10:34,True,failed,repo-9,72
deploy-815,deployed from the others to build 2023-01-29,others,build,2023-01-29T23:39:01,2023-02-01T15:12:27,False,success,repo-31,14
deploy-816,deployed from the prod to prod 2023-06-16,prod,prod,2023-06-16T13:38:59,2023-06-17T23:40:22,True,failed,repo-8,63
deploy-817,deployed from the others to others 2022-11-04,others,others,2022-11-04T02:48:16,2022-11-04T12:55:00,False,success,repo-34,46
deploy-818,deployed from the UAT to UAT 2023-04-11,UAT,UAT,2023-04-11T20:19:46,2023-04-13T13:59:12,False,failed,repo-5,15
deploy-819,deployed from the build to others 2022-08-03,build,others,2022-08-03T03:02:40,2022-08-04T19:39:35,False,success,repo-34,1
